base_module_patched_loss,layer,loss_increase,module,n_patched_tensors,original_loss,source_expert,target_model,task
0.5590271353721619,29,0.07073962688446045,mlp,3,0.4882875084877014,expert_refusal,merge_all_linear,refusal
2.0356947779655457,29,0.00017410516738891602,norms,2,2.0355206727981567,expert_arith,merge_all_linear,arith
0.3858937621116638,29,0.00019088387489318848,norms,2,0.38570287823677063,expert_polite,merge_all_linear,polite
0.48913808166980743,29,0.0008505731821060181,norms,2,0.4882875084877014,expert_refusal,merge_all_linear,refusal
2.1319730281829834,29,0.09645235538482666,block,9,2.0355206727981567,expert_arith,merge_all_linear,arith
0.4096793532371521,29,0.02397647500038147,block,9,0.38570287823677063,expert_polite,merge_all_linear,polite
0.5690635144710541,29,0.08077600598335266,block,9,0.4882875084877014,expert_refusal,merge_all_linear,refusal
1.4296456575393677,15,0.02840489149093628,attn,4,1.4012407660484314,expert_arith,merge_arith_polite,arith
0.31358061730861664,15,0.00260201096534729,attn,4,0.31097860634326935,expert_polite,merge_arith_polite,polite
1.4388765096664429,15,0.037635743618011475,mlp,3,1.4012407660484314,expert_arith,merge_arith_polite,arith
0.3157969117164612,15,0.0048183053731918335,mlp,3,0.31097860634326935,expert_polite,merge_arith_polite,polite
1.4025551080703735,15,0.0013143420219421387,norms,2,1.4012407660484314,expert_arith,merge_arith_polite,arith
0.3112107068300247,15,0.0002321004867553711,norms,2,0.31097860634326935,expert_polite,merge_arith_polite,polite
1.474204182624817,15,0.0729634165763855,block,9,1.4012407660484314,expert_arith,merge_arith_polite,arith
0.3194555938243866,15,0.008476987481117249,block,9,0.31097860634326935,expert_polite,merge_arith_polite,polite
1.415054440498352,29,0.013813674449920654,attn,4,1.4012407660484314,expert_arith,merge_arith_polite,arith
0.3120523989200592,29,0.001073792576789856,attn,4,0.31097860634326935,expert_polite,merge_arith_polite,polite
1.4351060390472412,29,0.033865272998809814,mlp,3,1.4012407660484314,expert_arith,merge_arith_polite,arith
0.32291384041309357,29,0.011935234069824219,mlp,3,0.31097860634326935,expert_polite,merge_arith_polite,polite
1.4013682007789612,29,0.00012743473052978516,norms,2,1.4012407660484314,expert_arith,merge_arith_polite,arith
0.31100694835186005,29,2.8342008590698242e-05,norms,2,0.31097860634326935,expert_polite,merge_arith_polite,polite
1.4513304829597473,29,0.05008971691131592,block,9,1.4012407660484314,expert_arith,merge_arith_polite,arith
0.32522475719451904,29,0.014246150851249695,block,9,0.31097860634326935,expert_polite,merge_arith_polite,polite
1.4100409746170044,15,0.019963324069976807,attn,4,1.3900776505470276,expert_arith,merge_arith_refusal,arith
0.3206586092710495,15,0.003570377826690674,attn,4,0.3170882314443588,expert_refusal,merge_arith_refusal,refusal
1.4326314330101013,15,0.04255378246307373,mlp,3,1.3900776505470276,expert_arith,merge_arith_refusal,arith
0.32506217062473297,15,0.007973939180374146,mlp,3,0.3170882314443588,expert_refusal,merge_arith_refusal,refusal
1.3906739950180054,15,0.0005963444709777832,norms,2,1.3900776505470276,expert_arith,merge_arith_refusal,arith
0.3169548511505127,15,-0.00013338029384613037,norms,2,0.3170882314443588,expert_refusal,merge_arith_refusal,refusal
1.4577687978744507,15,0.0676911473274231,block,9,1.3900776505470276,expert_arith,merge_arith_refusal,arith
0.3300612270832062,15,0.012972995638847351,block,9,0.3170882314443588,expert_refusal,merge_arith_refusal,refusal
1.4008275866508484,29,0.0107499361038208,attn,4,1.3900776505470276,expert_arith,merge_arith_refusal,arith
0.3207181841135025,29,0.0036299526691436768,attn,4,0.3170882314443588,expert_refusal,merge_arith_refusal,refusal
1.4208688139915466,29,0.030791163444519043,mlp,3,1.3900776505470276,expert_arith,merge_arith_refusal,arith
0.3572288900613785,29,0.04014065861701965,mlp,3,0.3170882314443588,expert_refusal,merge_arith_refusal,refusal
1.3890278339385986,29,-0.001049816608428955,norms,2,1.3900776505470276,expert_arith,merge_arith_refusal,arith
0.3171962797641754,29,0.00010804831981658936,norms,2,0.3170882314443588,expert_refusal,merge_arith_refusal,refusal
1.4336436986923218,29,0.04356604814529419,block,9,1.3900776505470276,expert_arith,merge_arith_refusal,arith
0.3642220050096512,29,0.04713377356529236,block,9,0.3170882314443588,expert_refusal,merge_arith_refusal,refusal
0.3043360263109207,15,0.0033411383628845215,attn,4,0.3009948879480362,expert_polite,merge_polite_refusal,polite
0.32585635781288147,15,-2.390146255493164e-05,attn,4,0.3258802592754364,expert_refusal,merge_polite_refusal,refusal
0.3088614195585251,15,0.007866531610488892,mlp,3,0.3009948879480362,expert_polite,merge_polite_refusal,polite
0.325042188167572,15,-0.0008380711078643799,mlp,3,0.3258802592754364,expert_refusal,merge_polite_refusal,refusal
0.30107282102108,15,7.793307304382324e-05,norms,2,0.3009948879480362,expert_polite,merge_polite_refusal,polite
0.326435849070549,15,0.0005555897951126099,norms,2,0.3258802592754364,expert_refusal,merge_polite_refusal,refusal
0.3133837431669235,15,0.012388855218887329,block,9,0.3009948879480362,expert_polite,merge_polite_refusal,polite
0.3241291046142578,15,-0.0017511546611785889,block,9,0.3258802592754364,expert_refusal,merge_polite_refusal,refusal
0.302633598446846,29,0.0016387104988098145,attn,4,0.3009948879480362,expert_polite,merge_polite_refusal,polite
0.3257578909397125,29,-0.00012236833572387695,attn,4,0.3258802592754364,expert_refusal,merge_polite_refusal,refusal
0.30966365337371826,29,0.008668765425682068,mlp,3,0.3009948879480362,expert_polite,merge_polite_refusal,polite
0.34163321554660797,29,0.01575295627117157,mlp,3,0.3258802592754364,expert_refusal,merge_polite_refusal,refusal
0.3009864389896393,29,-8.448958396911621e-06,norms,2,0.3009948879480362,expert_polite,merge_polite_refusal,polite
0.326860249042511,29,0.000979989767074585,norms,2,0.3258802592754364,expert_refusal,merge_polite_refusal,refusal
0.31177210807800293,29,0.010777220129966736,block,9,0.3009948879480362,expert_polite,merge_polite_refusal,polite
0.342698410153389,29,0.016818150877952576,block,9,0.3258802592754364,expert_refusal,merge_polite_refusal,refusal
